web-scraper-order,web-scraper-start-url,catecories,catecories-href,product,product-href,name,price,pic_url-src,address,pic_url_slide-src
1698549021-1318,https://bristol.ru/catalog,Пиво Россия,https://bristol.ru/category/128,,https://bristol.ru/product/6229,"Пиво BROOKLYN PILSNER СВЕТЛ. ФИЛЬТР. ПАСТЕР. Ж/Б. 0,45Л",46.99 ₽,,Владим. обл. г.Владимир ул.Белоконской д.14Б,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNFAzSUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--9bc4ddc1374d9059cffee9e14f166517493b4966/394b07a3-bce3-11ed-9a29-005056011b5d.jpeg
1698549026-1297,https://bristol.ru/catalog,Пиво Россия,https://bristol.ru/category/128,,https://bristol.ru/product/3386,"Пиво б/а STELLA ARTOIS СВЕТЛ. ПАСТЕР. СТ/Б. 0,44Л",49.99 ₽,,Владим. обл. г.Владимир ул.Белоконской д.14Б,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN1oySVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--111b7eabd4441b0754753931a7be8ecc8a38f43b/89dcd1d4-1406-11ee-9a2d-005056011b5d.jpeg
1698549028-809,https://bristol.ru/catalog,Чай и кофе,https://bristol.ru/category/131,,https://bristol.ru/product/2029,Кофе раств. MILAGRO GOLD ROAST ГОСТ СТ/Б. 95Г,199.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbnlKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b6983d250e9e48e67e2d2f4a5c5370ff38919b56/7a5e7348-1311-11ed-9a25-005056011b5d.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698549028-1319,https://bristol.ru/catalog,Пиво Россия,https://bristol.ru/category/128,,https://bristol.ru/product/9091,"Пиво БАЛТИКА №2 ЛЕГКОЕ СВЕТЛ. ФИЛЬТР. ПАСТЕР. Ж/Б. 0,45Л",46.89 ₽,,Владим. обл. г.Владимир ул.Белоконской д.14Б,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOWdhSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--2018484d47f1eeda02d4b23b5e54472b98783671/31bb99d4-d2c5-11ed-9a2b-005056011b5d.jpeg
1698549033-1298,https://bristol.ru/catalog,Пиво Россия,https://bristol.ru/category/128,,https://bristol.ru/product/4025,"Пивной напиток KRUSOVICE ПШЕНИЧНОЕ СВЕТЛ. НЕФИЛЬТР. ПАСТЕР. СТ/Б. 0,45Л",49.99 ₽,,Владим. обл. г.Владимир ул.Белоконской д.14Б,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeDRFSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--993efa8c8a5539e6a437c2cc6353a6cfbfd9f1f8/3b89d326-c49e-11ed-9a2b-005056011b5d.jpeg
1698549035-810,https://bristol.ru/catalog,Чай и кофе,https://bristol.ru/category/131,,https://bristol.ru/product/6715,"Чай черный ТРИ ДРУЖНЫХ СЛОНА ИНДИЙСКИЙ БАЙХОВЫЙ 100ПАКх1,8Г",179.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaGx5IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d888a03c107330ca207a32ea3f8b2aae1ad31d90/7ed9dfba-fc74-11ec-9a25-005056011b5d.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698549035-1320,https://bristol.ru/catalog,Пиво Россия,https://bristol.ru/category/128,,https://bristol.ru/product/4276,"Пиво БАЛТИКА КЛАССИЧЕСКОЕ №3 СВЕТЛ. ФИЛЬТР. ПАСТЕР. Ж/Б. 0,45Л",46.89 ₽,,Владим. обл. г.Владимир ул.Белоконской д.14Б,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcGhLIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3166665e8f84641ea644775629ed306615fcc44e/143e4770-af3b-11ec-9a24-005056011b5d.jpeg
1698549040-1299,https://bristol.ru/catalog,Пиво Россия,https://bristol.ru/category/128,,https://bristol.ru/product/4130,"Пиво ЗОЛОТАЯ БОЧКА СВЕТЛ. ФИЛЬТР. ПАСТЕР. Ж/Б. 0,45Л",49.99 ₽,,Владим. обл. г.Владимир ул.Белоконской д.14Б,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMUhuQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--141fbf436a726b1585d7954f6af444783aeeb487/3424effe-688d-11ec-9a22-005056011b5d.jpeg
1698549042-811,https://bristol.ru/catalog,Чай и кофе,https://bristol.ru/category/131,,https://bristol.ru/product/2074,Кофе раств. MOCCONA CONTINENTAL GOLD ПАКЕТ 75Г,179.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc3NUIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--4d6a27b1e2962322f7ce8d73008d98fd1bd0b7a3/7691cd85-4937-11ec-9a22-005056011b5d.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698549042-1321,https://bristol.ru/catalog,Пиво Россия,https://bristol.ru/category/128,,https://bristol.ru/product/2446,"Пивной напиток б/а БАЛТИКА №0 ПШЕНИЧНОЕ СВЕТЛ. НЕФИЛЬТР. ПАСТЕР. Ж/Б. 0,45Л",46.89 ₽,,Владим. обл. г.Владимир ул.Белоконской д.14Б,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcWMzIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--eacc475492c8cc4acb870fedb1eba1855d92a3bc/2eee5af4-31e0-11ec-8169-00155d420661.jpeg
1698549047-1300,https://bristol.ru/catalog,Пиво Россия,https://bristol.ru/category/128,,https://bristol.ru/product/9641,"Пиво ЮЗБЕРГ KELLER СВЕТЛ. НЕФИЛЬТР. ПАСТЕР. Ж/Б. 0,45Л",49.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOUp2SVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--7e5f45df6bd8997e69cd1cbdcab0adeb18127efb/c303dffe-0eb6-11ee-9a2d-005056011b5d.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698549049-812,https://bristol.ru/catalog,Чай и кофе,https://bristol.ru/category/131,,https://bristol.ru/product/1931,Кофе раств. MILAGRO GOLD ROAST ПАКЕТ 75Г,169.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbkdKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--56d1faa3db9768b8f37e0ed1aa40044cfafa98c9/4182d62c-1312-11ed-9a25-005056011b5d.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698549049-1322,https://bristol.ru/catalog,Пиво Россия,https://bristol.ru/category/128,,https://bristol.ru/product/2375,"Пиво LOWENBRAU BOCKBIER КРЕПКОЕ СВЕТЛ. ФИЛЬТР. ПАСТЕР. Ж/Б. 0,45Л",45.89 ₽,,Владим. обл. г.Владимир ул.Белоконской д.14Б,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc3NXIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--93ccc616a91fa7e742a690561d82932ea94791ef/7429f8c0-5904-11ec-9a22-005056011b5d.jpeg
1698549054-1301,https://bristol.ru/catalog,Пиво Россия,https://bristol.ru/category/128,,https://bristol.ru/product/7671,"Пиво AMSTEL FRESH СВЕТЛ. ФИЛЬТР. ПАСТЕР. СТ/Б. 0,45Л",49.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeVlFSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--fad0497378b4244c06f7045a7abe40462fe5444c/967ddb5e-c4a1-11ed-9a2b-005056011b5d.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698549056-813,https://bristol.ru/catalog,Чай и кофе,https://bristol.ru/category/131,,https://bristol.ru/product/119,Кофе раств. MILAGRO BELAGIO DELUXE ПАКЕТ 75Г,169.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbmdCIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--20dfb0a0bae4dfb9ec971da3f64a21380023b055/f1bffcd6-493c-11ec-9a22-005056011b5d.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698549056-1323,https://bristol.ru/catalog,Пиво Россия,https://bristol.ru/category/128,,https://bristol.ru/product/3284,"Пиво БЕЛЫЙ МЕДВЕДЬ КРЕПКОЕ СВЕТЛ. ФИЛЬТР. ПАСТЕР. Ж/Б. 0,45Л",45.89 ₽,,Владим. обл. г.Владимир ул.Белоконской д.14Б,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb005IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b95d52043c0540f42aabeb6d3fb029a21d2d8709/ae28271f-79c6-11ec-9a22-005056011b5d.jpeg
1698549058-1324,https://bristol.ru/catalog,Пиво Россия,https://bristol.ru/category/128,,https://bristol.ru/product/9087,"Пивной напиток б/а HOLSTEN 0.0 СВЕТЛ. ФИЛЬТР. ПАСТЕР. Ж/Б. 0,45Л",44.99 ₽,,Владим. обл. г.Владимир ул.Белоконской д.14Б,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOFFhSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--0a376321aa791ff8953b4ce9cb07c9db0dc1c18c/2bc0eef1-d2c5-11ed-9a2b-005056011b5d.jpeg
1698549061-1302,https://bristol.ru/catalog,Пиво Россия,https://bristol.ru/category/128,,https://bristol.ru/product/9784,"Пиво SIEBEN СВЕТЛ. ФИЛЬТР. ПАСТЕР. СТ/Б. 0,45Л",49.99 ₽,,Владим. обл. г.Владимир ул.Белоконской д.14Б,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNTZPSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--2c1d19ab70f716aa78619ee77d600b488380331a/32edf478-2542-11ee-9a2e-005056011b5d.jpeg
1698549063-814,https://bristol.ru/catalog,Чай и кофе,https://bristol.ru/category/131,,https://bristol.ru/product/7799,Кофе в капсулах BONINI DECAFFEINATED NESPRESSO 10шт,159.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdzJVSEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--e9a84795a0501150dc7e243eb460a000ec197517/d133c39d-5464-11ed-9a27-005056011b5d.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698549065-1325,https://bristol.ru/catalog,Пиво Россия,https://bristol.ru/category/128,,https://bristol.ru/product/334,"Пиво РИЖСКОЕ ФИРМЕННОЕ СВЕТЛ. ФИЛЬТР. ПАСТЕР. Ж/Б. 0,45Л",44.99 ₽,,Владим. обл. г.Владимир ул.Белоконской д.14Б,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBczljIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--275c44fe6526f1b3ad050ea3bf2b6718432b7ce7/872dd4b7-e733-11ec-9a25-005056011b5d.jpeg
1698549068-1303,https://bristol.ru/catalog,Пиво Россия,https://bristol.ru/category/128,,https://bristol.ru/product/6279,"Пивной напиток EDELWEISS ПШЕНИЧНОЕ НЕФИЛЬТР. ПАСТЕР. Ж/Б. 0,43Л",49.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNUw1SUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--a669e82c596bd2e3fc0a33287f5a6e18480026db/519c4467-bce3-11ed-9a29-005056011b5d.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698549070-815,https://bristol.ru/catalog,Чай и кофе,https://bristol.ru/category/131,,https://bristol.ru/product/7546,Чай черный АЗЕРЧАЙ БУКЕТ ПАКЕТ 100Г,159.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBd3ZYSUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--047db390339a4286aab8ac4cd6ab0674a2cda4dc/d7de059d-9bc5-11ed-9a28-005056011b5d.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698549072-1326,https://bristol.ru/catalog,Пиво Россия,https://bristol.ru/category/128,,https://bristol.ru/product/9397,"Пивной напиток БОЧКАРЕВ БЕЛЫЙ КОЛОС СВЕТЛ. НЕФИЛЬТР. ПАСТЕР. СТ/Б. 0,43Л",42.99 ₽,,Владим. обл. г.Владимир ул.Белоконской д.14Б,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMzVLSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4c6879905229789ce180dd6288c09b66eb9463c8/5dd9a9e2-f4c4-11ed-9a2d-005056011b5d.jpeg
1698549075-1304,https://bristol.ru/catalog,Пиво Россия,https://bristol.ru/category/128,,https://bristol.ru/product/6838,"Пиво AMSTEL EXTRA СВЕТЛ. ФИЛЬТР. ПАСТЕР. Ж/Б. 0,43Л",48.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBd2Y2SUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--bdedad9ab83696db05ec101bad419e68190c0c8c/3f58c6d6-bce3-11ed-9a29-005056011b5d.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698549077-816,https://bristol.ru/catalog,Чай и кофе,https://bristol.ru/category/131,,https://bristol.ru/product/7803,Кофе в капсулах BONINI LUNGO NESPRESSO 10шт,159.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBektkSEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f0f454f1c43238bd4829e2a93990dea1c2d865e4/07c478ec-5465-11ed-9a27-005056011b5d.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698549079-1327,https://bristol.ru/catalog,Пиво Россия,https://bristol.ru/category/128,,https://bristol.ru/product/4872,"Пивной напиток б/а AMSTEL NATUR RASPBERRY СВЕТЛ. НЕФИЛЬТР. ПАСТЕР. Ж/Б. 0,43Л",42.99 ₽,,Владим. обл. г.Владимир ул.Белоконской д.14Б,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMzM4SVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c02ca2c90d13fc4afd09298f6923e4d1b03c9f96/7a83356a-4d8c-11ee-9a31-005056011b5d.jpeg
1698549082-1305,https://bristol.ru/catalog,Пиво Россия,https://bristol.ru/category/128,,https://bristol.ru/product/3858,"Пиво ХАМОВНИКИ ВЕНСКОЕ СВЕТЛ. ФИЛЬТР. ПАСТЕР. Ж/Б. 0,45Л",48.89 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdllrIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--daa581103663dda51ee5885d546d1137f859e01b/8aa5a20c-45ec-11ec-9a22-005056011b5d.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698549084-817,https://bristol.ru/catalog,Чай и кофе,https://bristol.ru/category/131,,https://bristol.ru/product/7793,Кофе в капсулах BONINI INTENSO NESPRESSO 10шт,154.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBd0dVSEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--fae600973456f632b9920fcaeff27d0643f87718/77623aa6-5464-11ed-9a27-005056011b5d.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698549086-1328,https://bristol.ru/catalog,Пиво Россия,https://bristol.ru/category/128,,https://bristol.ru/product/9396,"Пиво БОЧКАРЕВ ХОЛОД И СОЛОД СВЕТЛ. ФИЛЬТР. ПАСТЕР. СТ/Б. 0,43Л",42.99 ₽,,Владим. обл. г.Владимир ул.Белоконской д.14Б,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBM3BLSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b52bf2bf7a507126e5de39c24e59e7e3ad6eae1d/5dd9a9d2-f4c4-11ed-9a2d-005056011b5d.jpeg
1698549089-1306,https://bristol.ru/catalog,Пиво Россия,https://bristol.ru/category/128,,https://bristol.ru/product/8567,"Пиво ХАМОВНИКИ ВЕНСКОЕ СВЕТЛ. ФИЛЬТР. ПАСТЕР. СТ/Б. 0,45Л",48.89 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMWFlSWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--42272769d042302a5434dd9f5f825f17c266ea7f/2371f06c-45ec-11ec-9a22-005056011b5d.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698549091-818,https://bristol.ru/catalog,Чай и кофе,https://bristol.ru/category/131,,https://bristol.ru/product/920,"Кофе раств. MILAGRO GOLD ROAST СТ/Б. 47,5Г",149.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdVFJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--2825bff40f16a06ee1b1af56f0ef8cddc9ee9ba4/41ccfbd0-31e3-11ec-8169-00155d420661.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698549093-1329,https://bristol.ru/catalog,Пиво Россия,https://bristol.ru/category/128,,https://bristol.ru/product/9392,"Пиво БОЧКАРЕВ ЖИВОЙ РОЗЛИВ СВЕТЛ. ФИЛЬТР. ПАСТЕР. СТ/Б. 0,43Л",42.99 ₽,,Владим. обл. г.Владимир ул.Белоконской д.14Б,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMnBLSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--dfd85843c08b1c2a37e3012d91cbeb209ebd659a/5dd9a9c1-f4c4-11ed-9a2d-005056011b5d.jpeg
1698549096-1307,https://bristol.ru/catalog,Пиво Россия,https://bristol.ru/category/128,,https://bristol.ru/product/2322,"Пиво БАЛТИКА №7 МЯГКОЕ СВЕТЛ. ФИЛЬТР. ПАСТЕР. СТ/Б. 0,44Л",48.89 ₽,,Владим. обл. г.Владимир ул.Белоконской д.14Б,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbnhLIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--57e7b199b54d9cdc04e83ca00a8e9c322d5daeef/143e477a-af3b-11ec-9a24-005056011b5d.jpeg
1698549098-819,https://bristol.ru/catalog,Чай и кофе,https://bristol.ru/category/131,,https://bristol.ru/product/9097,Кофе раств. NESCAFE CLASSIC ПАКЕТ 130Г,149.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBd2tiSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--e2dd0c8734829efade24a0c3087c3b5613cb71a1/e15736fe-d2dc-11ed-9a2b-005056011b5d.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698549100-1330,https://bristol.ru/catalog,Пиво Россия,https://bristol.ru/category/128,,https://bristol.ru/product/7835,"Пиво LAV СВЕТЛ. ФИЛЬТР. ПАСТЕР. Ж/Б. 0,45Л",42.89 ₽,,Владим. обл. г.Владимир ул.Белоконской д.14Б,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNmY0SHc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4e94f371a0983fb9f851ff76345ef0b86bbb097c/7cef8077-5f56-11ed-9a27-005056011b5d.jpeg
1698549103-1308,https://bristol.ru/catalog,Пиво Россия,https://bristol.ru/category/128,,https://bristol.ru/product/1750,"Пиво KRUSOVICE СВЕТЛ. ФИЛЬТР. ПАСТЕР. СТ/Б. 0,45Л",48.89 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeFVFSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--24d4c6a08181c3bbc241c510810b6620672b65ae/358f27cb-c49e-11ed-9a2b-005056011b5d.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698549105-820,https://bristol.ru/catalog,Чай и кофе,https://bristol.ru/category/131,,https://bristol.ru/product/9950,Чай черный ВКУСЫ РАДОСТИ АССОРТИ 100Г,149.99 ₽,,Владим. обл. г.Владимир ул.Белоконской д.14Б,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeVN5SVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--91dc5f37c7121022f4423f990013e45e5aa01928/ee61f827-3ddb-11ee-9a31-005056011b5d.jpeg
1698549107-1331,https://bristol.ru/catalog,Пиво Россия,https://bristol.ru/category/128,,https://bristol.ru/product/2516,"Пиво б/а БАЛТИКА №0 СВЕТЛ. ФИЛЬТР. ПАСТЕР. Ж/Б. 0,45Л",42.89 ₽,,Владим. обл. г.Владимир ул.Белоконской д.14Б,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcTAzIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1abf3b2510ff9c3f81d8d18e3e84dff7dcdb69f5/abba18a7-630a-11ec-9a22-005056011b5d.jpeg
1698549110-1309,https://bristol.ru/catalog,Пиво Россия,https://bristol.ru/category/128,,https://bristol.ru/product/229,"Пиво KRUSOVICE СВЕТЛ. ФИЛЬТР. ПАСТЕР. Ж/Б. 0,43Л",48.89 ₽,,Владим. обл. г.Владимир ул.Белоконской д.14Б,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBd29FSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--e7db06e91f696262c5d3aececc8d3d500b76bb50/3b89d399-c49e-11ed-9a2b-005056011b5d.jpeg
1698549112-821,https://bristol.ru/catalog,Чай и кофе,https://bristol.ru/category/131,,https://bristol.ru/product/1882,Кофе раств. MILAGRO BELAGIO DELUXE СТ/Б. 50Г,144.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ0FTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--505b03ed424315abd55ba7fe47b40710b15b36e9/7691cd7e-4937-11ec-9a22-005056011b5d.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698549114-1332,https://bristol.ru/catalog,Пиво Россия,https://bristol.ru/category/128,,https://bristol.ru/product/3608,"Пиво GREEN BEER СВЕТЛ. ФИЛЬТР. ПАСТЕР. Ж/Б. 0,45Л",42.89 ₽,,Владим. обл. г.Владимир ул.Белоконской д.14Б,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMEpmRlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--719855f52944993e754208fa7fb48358b48d60fd/6b618dfe-4dee-11ed-9a27-005056011b5d.jpeg
1698549117-1310,https://bristol.ru/catalog,Пиво Россия,https://bristol.ru/category/128,,https://bristol.ru/product/1034,"Пиво GOSSER СВЕТЛ. ФИЛЬТР. ПАСТЕР. Ж/Б. 0,43Л",48.89 ₽,,Владим. обл. г.Владимир ул.Белоконской д.14Б,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeUlFSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--bc6b0ec79f7aa7f4b6bf7b60e512917d66b7f469/3b89d380-c49e-11ed-9a2b-005056011b5d.jpeg
1698549119-822,https://bristol.ru/catalog,Чай и кофе,https://bristol.ru/category/131,,https://bristol.ru/product/1485,Кофе молотый JACOBS MONARCH CLASSIC ПАКЕТ 70Г,143.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMHFISWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4e5462feda3cedf09a5e10fb48dd7cd3baf32fa1/3bab08d2-645b-11ee-9a34-005056011b5d.png,Владим. обл. г.Владимир ул.Белоконской д.14Б,
