web-scraper-order,web-scraper-start-url,catecories,catecories-href,product,product-href,name,price,pic_url-src,address,pic_url_slide-src
1698420075-525,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/4506,Тунец в масле УЛЬТРАМАРИН ФИЛЕ Ж/Б. 120Г,139.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ01yIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--5d0f18807295492f747f46f284f505eac3273944/65a9c3be-31e2-11ec-8169-00155d420661.jpeg,Владим. обл. г.Владимир ул.850-летия д.6,
1698420082-526,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/951,Свинина тушеная ГЛАВПРОДУКТ БРИСТОЛЬ ГОСТ В/С Ж/Б. 338Г,139.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaWdKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b9d561ed5db814c3bc57b3fae46dd56dbb7e53c2/c4467b3c-4966-11ec-9a22-005056011b5d.jpeg,Владим. обл. г.Владимир ул.850-летия д.6,
1698420090-527,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/5395,Сардина иваси тихоок. копченая в масле ДОБРОФЛОТ Ж/Б. 210Г,134.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcUF6IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--5a241004827c9c3b7518adf66922a9b1608684ae/1a552808-4960-11ec-9a22-005056011b5d.jpeg,Владим. обл. г.Владимир ул.850-летия д.6,
1698420097-528,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/6697,Крабовые палочки салатные РУССКОЕ МОРЕ ОХЛАЖДЕННЫЕ ТУ 200Г,129.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbTJLIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--9300186c113f1e1f488ff85042f15b3659ff845a/9c9787af-13f3-11ed-9a25-005056011b5d.jpeg,Владим. обл. г.Владимир ул.850-летия д.6,
1698420104-529,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/977,Джем МАХЕЕВЪ ПЕРСИК И МАНГО ДОЙ-ПАК 300Г,129.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbGtKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--494dba8776fcf4e343b1bf383964a752f00a66e9/267ef93c-4960-11ec-9a22-005056011b5d.jpeg,Владим. обл. г.Владимир ул.850-летия д.6,
1698420112-530,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/1936,Томаты маринованные GREEN RAY КУБАНСКИЕ СТ/Б. 680Г,129.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN1A0SUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--8f03555a0d6eb2d71eb6c6cce4d14b790f90598c/394b0785-bce3-11ed-9a29-005056011b5d.jpeg,Владим. обл. г.Владимир ул.850-летия д.6,
1698420120-531,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/8314,Огурцы маринованные BOTANICA СТ/Б. 720Г,129.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN3gxSUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--32e56dc29e19bd4489547cea1585ee6d9e31dca0/3f41db04-76f8-11ed-9a27-005056011b5d.jpeg,Владим. обл. г.Владимир ул.850-летия д.6,
1698420127-532,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/8959,Горбуша натуральная ЖЕМЧУЖИНА САХАЛИНА ГОСТ Ж/Б. 245Г,119.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL3NSSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--57b2f4fcdcc1cb94d95e8b17d6322da9ccc00797/73e0ab06-cd67-11ed-9a2b-005056011b5d.jpeg,Владим. обл. г.Владимир ул.850-летия д.6,
1698420135-533,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/3536,Тунец в с/с УЛЬТРАМАРИН КУСОЧКАМИ Ж/Б. 185Г,119.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcWtoIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--572ba576c33699e80f8ad8e070a5bb03eda3d562/6d80991e-4953-11ec-9a22-005056011b5d.jpeg,Владим. обл. г.Владимир ул.850-летия д.6,
1698420142-534,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/8138,Икра лососевая ЗЕРНИСТАЯ СТРУКТУРИРОВАННАЯ Ж/Б. СТО 95Г,119.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOHRBSUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--afb6a8a2f3f6b901fbcb26295170e7789e017697/6633f9b3-6bd6-11ed-9a27-005056011b5d.jpeg,Владим. обл. г.Владимир ул.850-летия д.6,
1698420150-535,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/5401,Шпроты в масле ГЛАВПРОДУКТ ГОСТ Ж/Б. 160Г,119.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBckV6IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e22c16079ec501da4102180d82e8a312404d2b13/495a7430-59cc-11ec-9a22-005056011b5d.jpeg,Владим. обл. г.Владимир ул.850-летия д.6,
1698420158-536,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/8782,Кальмар рубленый АТЛАНТИКА В СОУСЕ СТ/Б. 150Г,114.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBd2dESVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--dc33a44cc45d006c7bb42c591c27d3bd3eed16f4/085e05b3-c3f9-11ed-9a29-005056011b5d.jpeg,Владим. обл. г.Владимир ул.850-летия д.6,
1698420165-537,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/10081,Пирожное МИЛЬФЕЙ ЧАСТНАЯ ГАЛЕРЕЯ С ЗАВАРНЫМ КРЕМОМ 80Г,114.99 ₽,,Владим. обл. г.Владимир ул.850-летия д.6,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMHNpSWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--3229677a311da998d56d324de4b05efd71a1be27/73ebd011-53dc-11ee-9a34-005056011b5d.jpeg
1698420172-538,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/9095,Мясо цыпленка ГЛАВПРОДУКТ В СОБСТВЕННОМ СОКУ ГОСТ Ж/Б. 325Г,109.99 ₽,,Владим. обл. г.Владимир ул.850-летия д.6,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBd0ViSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--7d707a714318674291ebf85361941e8c213922fd/e2bae1c8-d2de-11ed-9a2b-005056011b5d.jpeg
1698420181-539,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/3629,Печень трески УЛЬТРАМАРИН ПО-МУРМАНСКИ Ж/Б. 240Г,109.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbnNpIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d1216289a6b7d7342acf6744c1eddb66a1b49bd6/6d809922-4953-11ec-9a22-005056011b5d.jpeg,Владим. обл. г.Владимир ул.850-летия д.6,
1698420188-540,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/9381,Кета х/к АВАЧА ЛОМТИКИ НА КОЖЕ ТУ 70Г,99.99 ₽,,Владим. обл. г.Владимир ул.850-летия д.6,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMEZLSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--118c387aaccbb92ecaa195b9b047ae123f598fe0/90ec0daf-f4b6-11ed-9a2d-005056011b5d.jpeg
1698420196-541,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/6196,Говядина тушеная МПК ПОТАНИНО ГОСТ Ж/Б. 338Г,99.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcGhJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--8adeb71ed98e2a8ce61287b59dc8c067aceb9fb6/09c1050b-a6a2-11ec-9a24-005056011b5d.jpeg,Владим. обл. г.Владимир ул.850-летия д.6,
1698420203-542,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/6714,Сельдь атлант. РУССКОЕ МОРЕ ТРАДИЦ. ПОСОЛ В МАСЛЕ 230Г,98.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNzM2SUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d31d5ae554ba32375efc694d2542d704c76f3200/3f58c6e3-bce3-11ed-9a29-005056011b5d.jpeg,Владим. обл. г.Владимир ул.850-летия д.6,
1698420212-543,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/5482,Джем МАХЕЕВЪ КЛУБНИЧНЫЙ ДОЙ-ПАК 300Г,94.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBblkwIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0bc72dda327d643bc27840a25462647fb4b0af0f/80c8828b-4966-11ec-9a22-005056011b5d.jpeg,Владим. обл. г.Владимир ул.850-летия д.6,
1698420220-544,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/8347,Оливки BOTANICA БЕЗ КОСТОЧЕК Ж/Б. 280Г,94.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMnFxSUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f77934e6d94f8a888c20ed2fe14007af42ce6065/fb5ef591-8103-11ed-9a27-005056011b5d.jpeg,Владим. обл. г.Владимир ул.850-летия д.6,
1698420228-545,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/7827,Сельдь тихоок. натур. КУРИЛЬСКИЙ БЕРЕГ ГОСТ Ж/Б. 250Г,89.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbUttIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1c46df8881a90738280c042c50c3bd8b2b3ec688/bdcbba31-2ec8-11ed-9a26-005056011b5d.jpeg,Владим. обл. г.Владимир ул.850-летия д.6,
1698420235-546,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/819,Каша РУЗКОМ ГРЕЧНЕВАЯ С КУРИЦЕЙ ГОСТ Ж/Б. 338Г,89.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcmtIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--69e10c4257f70ed9b9dc0a2aa50ea27f934e4636/c82d9694-31d7-11ec-8169-00155d420661.jpeg,Владим. обл. г.Владимир ул.850-летия д.6,
1698420243-547,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/8708,Горбуша натуральная МОРСКОЕ СОДРУЖЕСТВО ГОСТ 240Г,87.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNS91SUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ba07e74571464457556b770d2ccf9ab6c0ec8c1b/a147e388-b83a-11ed-9a29-005056011b5d.jpeg,Владим. обл. г.Владимир ул.850-летия д.6,
1698420250-548,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/8801,Шпроты в масле МОРСКОЕ СОДРУЖЕСТВО ШПРОТ БАЛТИЙСКИЙ ТУ Ж/Б. 240Г,87.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBME1FSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--727044b3935932d9b5c93d10a514b480934ee5b7/3c4077e8-c4cf-11ed-9a2b-005056011b5d.jpeg,Владим. обл. г.Владимир ул.850-летия д.6,
1698420258-549,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/9930,Мойва сушено-вяленая БАБОЧКА 40Г,79.99 ₽,,Владим. обл. г.Владимир ул.850-летия д.6,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBM0N1SVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--72291bd0c99a30a99ca9f24a7c3a06c617940c4c/28314f2c-3b6b-11ee-9a31-005056011b5d.jpeg
1698420266-550,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/9166,Кукуруза сахарная GREEN КУБАНСКАЯ СЛИВОЧНАЯ ГОСТ Ж/Б. 340Г,69.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNU1qSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4d47220a5d47c184a35c9f14a608417e8943bd5b/6b0d6db8-d844-11ed-9a2b-005056011b5d.jpeg,Владим. обл. г.Владимир ул.850-летия д.6,
1698420274-551,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/5443,Сардина иваси тихоок. натур. АЗБУКА МОРЯ Ж/Б. 245Г,69.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaGMwIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--ccd741affc2ec0d903476357381b311d36455976/1a55280c-4960-11ec-9a22-005056011b5d.jpeg,Владим. обл. г.Владимир ул.850-летия д.6,
1698420281-552,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/5495,Паштет РУЗКОМ ПЕЧЕНОЧНЫЙ СО СЛИВОЧНЫМ МАСЛОМ ПРЕМИУМ ГОСТ ЛАМ/УП. 100Г,69.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcEk1IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--8dc761c036b57df41ef759d1de5e38bfc8e5f625/fca16272-672e-11ec-9a22-005056011b5d.jpeg,Владим. обл. г.Владимир ул.850-летия д.6,
1698420289-553,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/1253,Икра кабачковая БРИСТОЛЬ СТ/Б. 500Г,69.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ2NNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e323cf78d71f65d0a39b941d1faa0988d2fadce3/c78e96d7-494b-11ec-9a22-005056011b5d.jpeg,Владим. обл. г.Владимир ул.850-летия д.6,
1698420297-554,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/8779,Килька х/к АТЛАНТИКА ГАЗ/НАП. 200Г,69.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBLzBDSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--6e1cdefabd12238c0e7c92de33a2a31c550cec90/085e05b4-c3f9-11ed-9a29-005056011b5d.jpeg,Владим. обл. г.Владимир ул.850-летия д.6,
1698420305-555,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/1834,Кукуруза сладкая GREEN RAY Ж/Б. 340Г,69.00 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcFFSIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3f00e829d7f5db30595277f456399caeacb3b554/a8e5a067-45ec-11ec-9a22-005056011b5d.jpeg,Владим. обл. г.Владимир ул.850-летия д.6,
1698420313-556,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/9508,Килька в томатном соусе ЗНАК КАЧЕСТВА КАСПИЙСКАЯ НЕРАЗДЕЛАННАЯ ОБЖАРЕННАЯ ГОСТ Ж/Б. 240Г,69.00 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMXVRSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--2c620e514195d3a36ea74177c9da8c6cd9d2dd5c/4e14b582-2632-11ee-9a31-005056011b5d.jpeg,Владим. обл. г.Владимир ул.850-летия д.6,
1698420321-557,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/1711,Горошек зеленый GREEN RAY Ж/Б. 400Г,68.89 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBK09YSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4b1504660b26ab62e6131f2b06554a02ffb30566/e8a2abb3-2b90-11ee-9a31-005056011b5d.jpeg,Владим. обл. г.Владимир ул.850-летия д.6,
1698420329-558,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/7135,Капуста БЕЛОРУЧКА КВАШЕНАЯ С МОРКОВЬЮ ШИНКОВАННАЯ ТУ 250Г,64.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdjZEIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f2d8450025ab4340924956d3f29412d1c9f789c7/00dbee44-0da6-11ed-9a25-005056011b5d.jpeg,Владим. обл. г.Владимир ул.850-летия д.6,
1698420337-559,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/6929,Холодец СТЕПАНОВ ДОМАШНИЙ ТУ ПЛ/УП. 250Г,64.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeHcwSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--a9d9bed226a3e11b8a367e99fdb76e4ea1631327/8f294901-e514-11ed-9a2c-005056011b5d.jpeg,Владим. обл. г.Владимир ул.850-летия д.6,
1698420345-560,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/8803,Шпроты в масле МОРСКОЕ СОДРУЖЕСТВО ШПРОТ БАЛТИЙСКИЙ ТУ Ж/Б. 160Г,59.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMGNFSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4296ede4a7d4ef98bf6b2ab5e310629c3e578918/c0d04775-c4ce-11ed-9a2b-005056011b5d.jpeg,Владим. обл. г.Владимир ул.850-летия д.6,
1698420352-561,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/9165,Томатная паста GREEN RAY ЯЩИК АСТРАХАНСКИХ ПОМИДОРОВ ГОСТ Ж/Б. 140Г,59.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNUVqSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--336f79b9514bdb55d8f58a463c766f09ff459ca6/f463a6f1-d843-11ed-9a2b-005056011b5d.jpeg,Владим. обл. г.Владимир ул.850-летия д.6,
1698420359-562,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/5397,Паштет РУЗКОМ ПЕЧЕНОЧНЫЙ ТУ ЛАМ/УП. 90Г,49.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcEE1IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--2b129fdd6fc6d614234a4d7f56465fd2ace483d0/fca16270-672e-11ec-9a22-005056011b5d.jpeg,Владим. обл. г.Владимир ул.850-летия д.6,
1698420367-563,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/1107,Паштет ГЛАВПРОДУКТ БРИСТОЛЬ ИЗ ГУСИНОЙ ПЕЧЕНИ Ж/Б. 250Г,49.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc01LIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3b1fe7486b9fb5852ce700a81f1b1ba81c23329c/6865f741-31e7-11ec-8169-00155d420661.jpeg,Владим. обл. г.Владимир ул.850-летия д.6,
1698420374-564,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/1685,Килька обжаренная в томатном соусе МОРСКОЕ СОДРУЖЕСТВО Ж/Б. 240Г,42.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ3NRIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3ecff30a6e20e60463218c9324ab7a48f81ee8a4/f7440031-493e-11ec-9a22-005056011b5d.jpeg,Владим. обл. г.Владимир ул.850-летия д.6,
1698420382-565,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/10151,Сардина иваси тихоок. БРИСТОЛЬ ТУ Ж/Б. 245Г,92.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMUI0SWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--2d0a8df93ade539da6cddaf0ee9bfac9ad6cf5c9/27d9bc5b-620c-11ee-9a34-005056011b5d.png,Владим. обл. г.Владимир ул.850-летия д.6,
1698420390-566,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/10150,Шпроты в масле БРИСТОЛЬ ИЗ БАЛТИЙСКОЙ КИЛЬКИ ГОСТ Ж/Б. 160Г,89.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMHA0SWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--71f6bacfe473bbde6da1f2a1a0f001fe2994d203/27d9bc5a-620c-11ee-9a34-005056011b5d.png,Владим. обл. г.Владимир ул.850-летия д.6,
1698420400-567,https://bristol.ru/catalog,"Мясо, рыба",https://bristol.ru/category/133,,https://bristol.ru/product/9925,Сервелат в/к ПАПА МОЖЕТ МЕЛКОЗЕРНЫЙ В/У. ТУ 350Г,169.99 ₽,,Владим. обл. г.Владимир ул.850-летия д.6,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMUt1SVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--564e96913887d455efa5b51a670022be64a3eba4/28314f27-3b6b-11ee-9a31-005056011b5d.jpeg
1698420407-568,https://bristol.ru/catalog,"Мясо, рыба",https://bristol.ru/category/133,,https://bristol.ru/product/9924,Сосиски ПАПА МОЖЕТ МОЛОЧНЫЕ ГОСТ 300Г,169.99 ₽,,Владим. обл. г.Владимир ул.850-летия д.6,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMHl1SVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--9500199629af33098750719a301fc939e8ed6305/28314f26-3b6b-11ee-9a31-005056011b5d.jpeg
1698420415-569,https://bristol.ru/catalog,"Мясо, рыба",https://bristol.ru/category/133,,https://bristol.ru/product/2939,Колбаса с/к ДЫМОВ АССОРТИ БРАУНШВЕЙГСКАЯ И СЕРВЕЛАТ НАРЕЗКА ГОСТ 90Г,149.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdkliIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a62d8487f16b906fcbaa932df20b981e928521b4/4af0813f-4960-11ec-9a22-005056011b5d.jpeg,Владим. обл. г.Владимир ул.850-летия д.6,
