name,price,address,pic_url,name_shop
Говядина тушеная БАРКО В/С Ж/Б. 338Г,329.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN21zSUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--3b7bfeebc476d0867cdeba33fa43005992157e4c/df98a265-81d0-11ed-9a27-005056011b5d.jpeg,bristol
Вяленые томаты ТОМ ТОМ В МАСЛЕ ТУ 250Г,269.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBd3RZSUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--935684228e82ec6942dcf8c5da320fdab93d38b0/6d57bdbb-70b8-11ed-9a27-005056011b5d.jpeg,bristol
Буженина БКК В СОБСТВЕННОМ СОКУ СТО 250Г,204.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdlE3IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--7dff3aa1412cae6efb1784fbb887b35b5c8772f1/82011e12-6980-11ec-9a22-005056011b5d.jpeg,bristol
Ветчина ГЛАВПРОДУКТ ДОМАШНЯЯ ГОСТ Ж/Б. 325Г,199.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaHdLIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0c476d365efe0205cfc079462716250e0531507b/9210af7e-31e1-11ec-8169-00155d420661.jpeg,bristol
Запеченный на гриле молодой картофель ТОМ ТОМ С ВЯЛЕНЫМИ ТОМАТАМИ ТУ 250Г,199.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdzFZSUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--42e616574515e971a7f067c8b4401741c237134a/6d57bdc6-70b8-11ed-9a27-005056011b5d.jpeg,bristol
Перец ГРАФСКИЕ РЕЦЕПТЫ ФАРШИРОВАННЫЙ МЯСОМ И РИСОМ Ж/Б. 525Г,179.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaE55IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--6b9b1200a6eeddbe145ad596f8c09ca9cc8421bf/8b466b2c-fc74-11ec-9a25-005056011b5d.jpeg,bristol
Голубцы по домашнему ГРАФСКИЕ РЕЦЕПТЫ Ж/Б. 525Г,169.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZzl5IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f99ff4b8b57ea3289a32f3655be436a8cb1301a5/8b466b2a-fc74-11ec-9a25-005056011b5d.jpeg,bristol
Шпроты в масле ВКУСНЫЕ КОНСЕРВЫ ГОСТ Ж/Б. 175Г,169.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdVl5IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d53103b662295b3c18a0306673b296a0c3891377/206ed562-4960-11ec-9a22-005056011b5d.jpeg,bristol
Брускетта ТОМ ТОМ ИЗ АРТИШОКОВ С ВЯЛЕНЫМИ ТОМАТАМИ ТУ 140Г,159.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBd2xZSUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--69939292fc0f17fff6af74cf7e7780adb0c7feaf/6d57bdc2-70b8-11ed-9a27-005056011b5d.jpeg,bristol
Брускетта ТОМ ТОМ ОСТРАЯ С ВЯЛЕНЫМИ ТОМАТАМИ ТУ 140Г,159.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdzlZSUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--18251944e16439bfbfce006c75a29d26a32d5e05/675d0864-70b8-11ed-9a27-005056011b5d.jpeg,bristol
Брускетта ТОМ ТОМ ИЗ ВЯЛЕНЫХ ТОМАТОВ С КЕШЬЮ ТУ 140Г,159.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNmo1SUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--2747cb87540b34184a3fd31f71af6db4fc75729d/2d3dd51a-bce3-11ed-9a29-005056011b5d.jpeg,bristol
Говядина тушеная ГЛАВПРОДУКТ БРИСТОЛЬ ГОСТ В/С Ж/Б. 338Г,154.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdFdQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--216b7e589ae9bfc41f8ba91fa71e68def77f0278/944a3d38-187d-11ed-9a25-005056011b5d.jpeg,bristol
Ветчина РУЗКОМ ИЗ ИНДЕЙКИ ГОСТ Ж/Б. 230Г,149.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcWRJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e85513000d861e909560bfa7ef7a94969e47dc53/09c1050c-a6a2-11ec-9a24-005056011b5d.jpeg,bristol
Фасоль EKO ПЕЧЕНАЯ ПО-СЕРБСКИ СТ/Б. 510Г,144.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcWNIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--cc3cb253e1244c58de6719715709d17756d4e1e2/a8e5a05b-45ec-11ec-9a22-005056011b5d.jpeg,bristol
Фасоль EKO ПО-ГРЕЧЕСКИ С ГРИБАМИ СТ/Б. 510Г,144.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaFVJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--eb2a3c748bb52afd40664f00f13917d556955342/a8e5a05c-45ec-11ec-9a22-005056011b5d.jpeg,bristol
Скумбрия дальнев. натур. с добав. масла ДОБРОФЛОТ Ж/Б. 245Г,144.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVV6IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--dc8f2390232b36c2d482e0bd64b642ad45b1585d/1a552806-4960-11ec-9a22-005056011b5d.jpeg,bristol
Скумбрия курильская натур. КУРИЛЬСКИЙ БЕРЕГ ГОСТ Ж/Б. 250Г,139.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaEVxIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3cc385e8fd403e1524098b8afae19bb06e4846e0/21f97085-31e8-11ec-8169-00155d420661.jpeg,bristol
Тунец в масле УЛЬТРАМАРИН ФИЛЕ Ж/Б. 120Г,139.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ01yIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--5d0f18807295492f747f46f284f505eac3273944/65a9c3be-31e2-11ec-8169-00155d420661.jpeg,bristol
Свинина тушеная ГЛАВПРОДУКТ БРИСТОЛЬ ГОСТ В/С Ж/Б. 338Г,139.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaWdKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b9d561ed5db814c3bc57b3fae46dd56dbb7e53c2/c4467b3c-4966-11ec-9a22-005056011b5d.jpeg,bristol
Сардина иваси тихоок. копченая в масле ДОБРОФЛОТ Ж/Б. 210Г,134.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcUF6IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--5a241004827c9c3b7518adf66922a9b1608684ae/1a552808-4960-11ec-9a22-005056011b5d.jpeg,bristol
Крабовые палочки салатные РУССКОЕ МОРЕ ОХЛАЖДЕННЫЕ ТУ 200Г,129.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbTJLIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--9300186c113f1e1f488ff85042f15b3659ff845a/9c9787af-13f3-11ed-9a25-005056011b5d.jpeg,bristol
Джем МАХЕЕВЪ ПЕРСИК И МАНГО ДОЙ-ПАК 300Г,129.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbGtKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--494dba8776fcf4e343b1bf383964a752f00a66e9/267ef93c-4960-11ec-9a22-005056011b5d.jpeg,bristol
Томаты маринованные GREEN RAY КУБАНСКИЕ СТ/Б. 680Г,129.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN1A0SUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--8f03555a0d6eb2d71eb6c6cce4d14b790f90598c/394b0785-bce3-11ed-9a29-005056011b5d.jpeg,bristol
Огурцы маринованные BOTANICA СТ/Б. 720Г,129.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN3gxSUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--32e56dc29e19bd4489547cea1585ee6d9e31dca0/3f41db04-76f8-11ed-9a27-005056011b5d.jpeg,bristol
Горбуша натуральная ЖЕМЧУЖИНА САХАЛИНА ГОСТ Ж/Б. 245Г,119.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL3NSSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--57b2f4fcdcc1cb94d95e8b17d6322da9ccc00797/73e0ab06-cd67-11ed-9a2b-005056011b5d.jpeg,bristol
Сельдь атлант. АТЛАНТИКА ФИЛЕ-КУСОЧКИ В МАСЛЕ МАЛОСОЛЬНАЯ В/У. 240Г,119.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBd29ESVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--a381eabd67a1e72ba4028396e44f41990ff488c6/085e05b2-c3f9-11ed-9a29-005056011b5d.jpeg,bristol
Тунец в с/с УЛЬТРАМАРИН КУСОЧКАМИ Ж/Б. 185Г,119.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcWtoIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--572ba576c33699e80f8ad8e070a5bb03eda3d562/6d80991e-4953-11ec-9a22-005056011b5d.jpeg,bristol
Икра лососевая ЗЕРНИСТАЯ СТРУКТУРИРОВАННАЯ Ж/Б. СТО 95Г,119.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOHRBSUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--afb6a8a2f3f6b901fbcb26295170e7789e017697/6633f9b3-6bd6-11ed-9a27-005056011b5d.jpeg,bristol
Шпроты в масле ГЛАВПРОДУКТ ГОСТ Ж/Б. 160Г,119.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBckV6IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e22c16079ec501da4102180d82e8a312404d2b13/495a7430-59cc-11ec-9a22-005056011b5d.jpeg,bristol
Опята в маринаде LUTIK ОТБОРНЫЕ СТ/Б. 280Г,109.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb0VvIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e426f89062d20279e3dfba95cfb3729a4748b02f/e4b855e3-31e9-11ec-8169-00155d420661.jpeg,bristol
Мясо цыпленка ГЛАВПРОДУКТ В СОБСТВЕННОМ СОКУ ГОСТ Ж/Б. 325Г,109.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBd0ViSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--7d707a714318674291ebf85361941e8c213922fd/e2bae1c8-d2de-11ed-9a2b-005056011b5d.jpeg,bristol
Ананасы BOTANICA КОЛЬЦА Ж/Б. 580Г,109.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNEQ2SUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--06ebe3164d17e13606cc0ed8b1f40cfeb14f37e1/579e18a0-bce3-11ed-9a29-005056011b5d.jpeg,bristol
Печень трески УЛЬТРАМАРИН ПО-МУРМАНСКИ Ж/Б. 240Г,109.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbnNpIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d1216289a6b7d7342acf6744c1eddb66a1b49bd6/6d809922-4953-11ec-9a22-005056011b5d.jpeg,bristol
Шпроты в масле МОРСКОЕ СОДРУЖЕСТВО ШПРОТ БАЛТИЙСКИЙ ТУ Ж/Б. 160Г,103.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMGNFSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4296ede4a7d4ef98bf6b2ab5e310629c3e578918/c0d04775-c4ce-11ed-9a2b-005056011b5d.jpeg,bristol
Маслины IBERICA МИНИ БЕЗ КОСТОЧКИ Ж/Б. 300Г,99.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWNzIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3f4901e4eae3d363feaa4ec7589793214870a1d8/6d809926-4953-11ec-9a22-005056011b5d.jpeg,bristol
Черника МАХЕЕВЪ ПРОТЕРТАЯ С САХАРОМ ДОЙ-ПАК 300Г,99.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMzBpSWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--088d5ba3eb785274be41927b9ab8d3ca65f568f6/8d3277af-53db-11ee-9a34-005056011b5d.jpeg,bristol
Кета х/к АВАЧА ЛОМТИКИ НА КОЖЕ ТУ 70Г,99.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMEZLSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--118c387aaccbb92ecaa195b9b047ae123f598fe0/90ec0daf-f4b6-11ed-9a2d-005056011b5d.jpeg,bristol
Сельдь атлант. РУССКОЕ МОРЕ ТРАДИЦ. ПОСОЛ В МАСЛЕ 230Г,98.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNzM2SUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d31d5ae554ba32375efc694d2542d704c76f3200/3f58c6e3-bce3-11ed-9a29-005056011b5d.jpeg,bristol
Сельдь тихоок. натур. ПБТФ ГОСТ Ж/Б. 250Г,96.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcHdwIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--fdd2d1603fefd12abd302ee112f326dfcdbc2786/a868832e-31e7-11ec-8169-00155d420661.jpeg,bristol
Джем МАХЕЕВЪ КЛУБНИЧНЫЙ ДОЙ-ПАК 300Г,94.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBblkwIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0bc72dda327d643bc27840a25462647fb4b0af0f/80c8828b-4966-11ec-9a22-005056011b5d.jpeg,bristol
Оливки BOTANICA БЕЗ КОСТОЧЕК Ж/Б. 280Г,94.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMnFxSUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f77934e6d94f8a888c20ed2fe14007af42ce6065/fb5ef591-8103-11ed-9a27-005056011b5d.jpeg,bristol
Горбуша натуральная МОРСКОЕ СОДРУЖЕСТВО ГОСТ 240Г,91.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNS91SUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ba07e74571464457556b770d2ccf9ab6c0ec8c1b/a147e388-b83a-11ed-9a29-005056011b5d.jpeg,bristol
Холодец СТЕПАНОВ ДОМАШНИЙ ТУ ПЛ/УП. 250Г,89.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeHcwSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--a9d9bed226a3e11b8a367e99fdb76e4ea1631327/8f294901-e514-11ed-9a2c-005056011b5d.jpeg,bristol
Каша РУЗКОМ ГРЕЧНЕВАЯ С КУРИЦЕЙ ГОСТ Ж/Б. 338Г,89.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcmtIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--69e10c4257f70ed9b9dc0a2aa50ea27f934e4636/c82d9694-31d7-11ec-8169-00155d420661.jpeg,bristol
Шпроты в масле МОРСКОЕ СОДРУЖЕСТВО ШПРОТ БАЛТИЙСКИЙ ТУ Ж/Б. 240Г,87.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBME1FSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--727044b3935932d9b5c93d10a514b480934ee5b7/3c4077e8-c4cf-11ed-9a2b-005056011b5d.jpeg,bristol
Корнишоны маринованные GREEN RAY ДЕЛИКАТЕСНЫЕ СТО СТ/Б. 370Г,84.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ1VUIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--8c2836c8dc25de86fdf7ed9cd223010dc96c787d/c1a6ebd6-45ec-11ec-9a22-005056011b5d.jpeg,bristol
Кукуруза сахарная GREEN КУБАНСКАЯ СЛИВОЧНАЯ ГОСТ Ж/Б. 340Г,69.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNU1qSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4d47220a5d47c184a35c9f14a608417e8943bd5b/6b0d6db8-d844-11ed-9a2b-005056011b5d.jpeg,bristol
Сардина иваси тихоок. натур. АЗБУКА МОРЯ Ж/Б. 245Г,69.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaGMwIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--ccd741affc2ec0d903476357381b311d36455976/1a55280c-4960-11ec-9a22-005056011b5d.jpeg,bristol
Паштет РУЗКОМ ПЕЧЕНОЧНЫЙ СО СЛИВОЧНЫМ МАСЛОМ ПРЕМИУМ ГОСТ ЛАМ/УП. 100Г,69.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcEk1IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--8dc761c036b57df41ef759d1de5e38bfc8e5f625/fca16272-672e-11ec-9a22-005056011b5d.jpeg,bristol
Килька х/к АТЛАНТИКА ГАЗ/НАП. 200Г,69.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBLzBDSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--6e1cdefabd12238c0e7c92de33a2a31c550cec90/085e05b4-c3f9-11ed-9a29-005056011b5d.jpeg,bristol
Икра кабачковая БРИСТОЛЬ СТ/Б. 500Г,69.99 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ2NNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e323cf78d71f65d0a39b941d1faa0988d2fadce3/c78e96d7-494b-11ec-9a22-005056011b5d.jpeg,bristol
Горошек зеленый GREEN RAY Ж/Б. 400Г,69.89 ₽,Владим. обл. г.Владимир мкр.Оргтруд ул.Октябрьская д.11,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBK09YSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4b1504660b26ab62e6131f2b06554a02ffb30566/e8a2abb3-2b90-11ee-9a31-005056011b5d.jpeg,bristol
